title,visits,year,month
musicline.de - Die ganze Musik im Internet,121.201,2013,5
my entdecker,294.789,2013,5
My-Hammer.de,1.044.855,2013,5
MyGamesAd Community,1.243.008,2013,5
MyGamesAd Food & More,204,2013,5
MyGamesAd Games,228.920,2013,5
MyGamesAd News,487.583,2013,5
myimmo.de,251.344,2013,5
myself.de,847.009,2013,5
Myspace,3.009.568,2013,5
myspass.de,783.456,2013,5
myTischtennis,1.385.506,2013,5
MyVideo,24.168.429,2013,5
N-Droid.de,158.663,2013,5
N-Land.de - das regionale Online-Portal für das...,187.069,2013,5
n-tv.de,37.114.750,2013,5
N24 Online,5.076.076,2013,5
Nachtagenten,207.437,2013,5
nah.de,18.083,2013,5
Nahklick.de,411.300,2013,5
NATIONAL GEOGRAPHIC DEUTSCHLAND,180.018,2013,5
naturkost.de,203.980,2013,5
Naumburger Tageblatt,43.825,2013,5
NE-WS 89.4,36.647,2013,5
neckermann-reisen.de,1.074.032,2013,5
NEON,1.233.569,2013,5
NetDoktor.de,3.584.356,2013,5
Netlog,1.001.792,2013,5
NetMoms,3.795.424,2013,5
netzathleten network,20.254.854,2013,5
netzeitung.de,146.124,2013,5
netzwelt,6.410.775,2013,5
Neue Deister Zeitung.de,50.554,2013,5
Neue OZ online,3.567.174,2013,5
Neue Presse,263.469,2013,5
Neue Presse Hannover,539.615,2013,5
Neue-Verpackung,18.686,2013,5
New Scientist,177.686,2013,5
News.de,1.347.280,2013,5
nextag.de,870.078,2013,5
nichtlustig,635.791,2013,5
nick.de,1.406.533,2013,5
Nickles.de Computerwissen für alle,377.981,2013,5
Niederelbe-Zeitung online,52.667,2013,5
Noe Astro,603.771,2013,5
noows.de,5.987,2013,5
Nordbayerischer Kurier,394.661,2013,5
Nordbayern.de,2.881.121,2013,5
Nordkurier-Online,456.869,2013,5
Nordsee-Zeitung online,239.759,2013,5
Notebookcheck,1.867.732,2013,5
notebookinfo.de,342.439,2013,5
Notebookjournal.de,261.164,2013,5
Novum - World of Graphic Design,16.492,2013,5
Nürtinger Zeitung,88.011,2013,5
NW-News (Neue Westfälische),2.830.037,2013,5
NWZonline (Nordwest-Zeitung),2.118.086,2013,5
Oberhessische Presse,223.666,2013,5
Oberpfalznetz,533.867,2013,5
Öffnungszeitenbuch,3.095.948,2013,5
ÖKO-TEST Verbraucherberatung,659.975,2013,5
Offenbach-Post Online,925.374,2013,5
OK! Magazin,1.212.616,2013,5
Oldenburgische Volkszeitung,132.250,2013,5
Omnibus Revue,22.404,2013,5
OnlineFussballManager.de,3.079.592,2013,5
Onlinemagazin Friseur.com,98.510,2013,5
OnlineWelten Network,11.037.805,2013,5
Onmeda,4.294.513,2013,5
OnVista,10.399.450,2013,5
openPR - Das offene PR-Portal,239.899,2013,5
Opodo,5.225.290,2013,5
ortsdienst.de,1.640.713,2013,5
Ostfriesen-Zeitung online,381.341,2013,5
Ostfriesische Nachrichten,108.408,2013,5
Ostsee-Zeitung.de,875.060,2013,5
outdooractive,410.659,2013,5
OUTDOORCHANNEL.DE,2.418.346,2013,5
OVB24,2.595.023,2013,5
OWL Online,1.797,2013,5
P.M. Online,322.400,2013,5
Page-Online,120.013,2013,5
Panfu,216.402,2013,5
paradisi.de,3.703.585,2013,5
Partyallianz,559.464,2013,5
PC Action,38.158,2013,5
PC-MAGAZIN,1.592.519,2013,5
PC-WELT,9.930.313,2013,5
pcgames.de,5.743.567,2013,5
pcgameshardware.de,4.656.469,2013,5
Peiner Allgemeine Zeitung,170.212,2013,5
Perlentaucher,587.215,2013,5
Petra,147.306,2013,5
Petrolhead,20.700,2013,5
petSpot,3.840.071,2013,5
Pharmazeutische Zeitung online,675.287,2013,5
phonostar,1.142.912,2013,5
placesathome *,---,2013,5
planet of tech,19.717.902,2013,5
planet radio,634.374,2013,5
plasticker.de,153.564,2013,5
Plastverarbeiter,17.149,2013,5
Platinnetz - das große Portal für Junggebliebene,406.757,2013,5
Playboy.de,1.558.760,2013,5
PNP-Online,2.689.181,2013,5
pointoo,2.702.824,2013,5
PONS Online-Wörterbuch,11.903.155,2013,5
Populis,5.586.193,2013,5
PR-Journal,35.632,2013,5
Prad.de,287.701,2013,5
Preissuchmaschine.de,2.886.435,2013,5
Preisvergleich.de,3.634.096,2013,5
PresseBox,445.237,2013,5
Presseportal,3.970.049,2013,5
print.de,149.162,2013,5
PRINZ,2.048.815,2013,5
Prisma.de,378.069,2013,5
Process,99.643,2013,5
Process Worldwide,29.478,2013,5
Productpilot.com,122.343,2013,5
produktion.de,170.944,2013,5
PromiFlash,12.051.808,2013,5
Promipool.de,662.642,2013,5
Promipranger,102.116,2013,5
promobil.de,367.828,2013,5
promotionbasis.de,448.278,2013,5
ProSieben Online,34.210.302,2013,5
Psychologie Heute,37.930,2013,5
PTAheute.de,23.724,2013,5
PutpatTV *,---,2013,5
pz-news.de,988.282,2013,5
qmnetwork.de,4.496.905,2013,5
QTom Musik TV *,---,2013,5
Qualimedic.de,526.357,2013,5
Quoka.de - Der Kleinanzeigenmarkt,16.911.292,2013,5
Quotenmeter.de,753.545,2013,5
Qype GmbH,7.393.986,2013,5
QZ-online,47.537,2013,5
R.SA,166.130,2013,5
Radio 7,293.132,2013,5
Radio 90.1,30.109,2013,5
Radio 91.2,127.481,2013,5
Radio Berg,90.892,2013,5
Radio Bielefeld,88.258,2013,5
RADIO BOB!,158.587,2013,5
Radio Bochum,73.114,2013,5
Radio Bonn/Rhein-Sieg,108.213,2013,5
Radio Brocken,46.831,2013,5
Radio Duisburg,82.018,2013,5
Radio Emscher Lippe,97.306,2013,5
RADIO ENERGY,884.830,2013,5
Radio Ennepe Ruhr,28.575,2013,5
Radio Erft,79.453,2013,5
Radio Essen,144.760,2013,5
Radio Euskirchen,35.346,2013,5
Radio ffn,484.753,2013,5
Radio Gong,118.663,2013,5
Radio Gütersloh,100.669,2013,5
Radio Hamburg,461.946,2013,5
Radio Herford,25.261,2013,5
Radio Herne,29.122,2013,5
Radio Hochstift,106.698,2013,5
Radio K.W.,47.650,2013,5
Radio Kiepenkerl,51.517,2013,5
Radio Köln,143.138,2013,5
Radio Leverkusen,39.065,2013,5
Radio Lippe,47.359,2013,5
Radio Lippewelle Hamm,26.066,2013,5
Radio Mülheim,31.080,2013,5
RADIO NEANDERTAL,28.625,2013,5
Radio NORA,49.986,2013,5
Radio Oberhausen,44.685,2013,5
RADIO PSR,129.026,2013,5
Radio Regenbogen,257.075,2013,5
Radio RPR Rheinland-Pfälzische Rundfunk GmbH &...,325.436,2013,5
RADIO RSG,46.757,2013,5
RADIO RST,18.985,2013,5
Radio Rur,52.951,2013,5
Radio Salue,333.703,2013,5
Radio Sauerland,37.563,2013,5
radio SAW,346.407,2013,5
Radio Schleswig-Holstein (R.SH),234.967,2013,5
Radio Siegen,86.104,2013,5
Radio sunshine live,406.558,2013,5
Radio Ton,39.199,2013,5
radio TOP 40,91.568,2013,5
Radio Vest,66.621,2013,5
Radio WAF,39.471,2013,5
Radio Westfalica,37.521,2013,5
RADIO WMW,18.264,2013,5
RADIO WUPPERTAL,59.201,2013,5
Radio-MK,99.344,2013,5
radio.de,6.441.263,2013,5
Radsport aktiv,1.010.091,2013,5
rap.de,309.408,2013,5
rationell reinigen,16.552,2013,5
RauteMusik,343.759,2013,5
RehaScout,16.179,2013,5
REISE & PREISE online,71.918,2013,5
Reisen.de,1.713.611,2013,5
reiseplanung.de,345.975,2013,5
Reuters Deutschland,887.108,2013,5
rga-online,316.374,2013,5
Rhein Main Presse,2.267.165,2013,5
Rhein-Main.Net,106.072,2013,5
Rhein-Neckar-Zeitung,679.891,2013,5
Rhein-Zeitung,2.099.489,2013,5
Rheinmain Extratipp,54.240,2013,5
rheinmainmedia.de,3.688,2013,5
ROCK ANTENNE,512.150,2013,5
RockHard.de,460.348,2013,5
ROCKLAND SACHSEN-ANHALT,20.998,2013,5
routenplaner24.de,843.437,2013,5
rp-online,13.731.506,2013,5
rs2.de,102.297,2013,5
RTL 2,11.619.943,2013,5
RTL.de,66.285.453,2013,5
RTLNITRO.de,872.944,2013,5
RTLregional.de,136.787,2013,5
RUND-UMS-BABY,6.544.540,2013,5
runnersworld.de,1.430.679,2013,5
RWTextilservice,4.282,2013,5
RYANAIR,111,2013,5
SAP.info,83.239,2013,5
sat.1 online,11.129.824,2013,5
sbroker,759.241,2013,5
SBZ,35.447,2013,5
SBZ Monteur,28.385,2013,5
Schädelspalter Online,2.354,2013,5
Schaumburger Nachrichten,195.341,2013,5
Schaumburger-Zeitung.de,84.514,2013,5
Schneehoehen.de,75.253,2013,5
schoener-wohnen.de,1.374.782,2013,5
schoenetierwelt *,---,2013,5
Schueler.CC,2.810.194,2013,5
Schulradar,156.162,2013,5
Schwäbische Post,427.168,2013,5
Schwäbische Zeitung Online,2.208.205,2013,5
Schwäbisches Tagblatt Online,572.194,2013,5
schwarzwaelder-bote.de (SWOL),911.949,2013,5
Security-Insider,64.135,2013,5
SeereisenMagazin,11.554,2013,5
selber machen,200.813,2013,5
Selbst.de,1.623.098,2013,5
seminar:markt,25.362,2013,5
ServusTV,434.758,2013,5
sevenload *,---,2013,5
SFT - Spielefilmetechnik-de,67.934,2013,5
Shape,459.926,2013,5
Shareware.de,1.341.908,2013,5
shop-apotheke.com,1.381.980,2013,5
shopping.de,704.030,2013,5
shz.de,2.159.690,2013,5
Sicherheit.info,48.178,2013,5
Siegener Zeitung online,253.352,2013,5
Siegessäule,97.937,2013,5
simfy.de,1.022.357,2013,5
Sindelfinger Zeitung/Böblinger Zeitung,96.119,2013,5
sixx,7.194.704,2013,5
sky.de *,---,2013,5
Skype Messenger *,---,2013,5
Smartphone-Daily,21.409,2013,5
SmartShopping *,---,2013,5
softonic.de,7.149.101,2013,5
SOL.DE / Saarbrücker Zeitung,1.355.205,2013,5
SoLebIch.de,294.835,2013,5
solinger-tageblatt.de,334.083,2013,5
Songtexte.com,6.836.920,2013,5
SONNE WIND & WÄRME,31.447,2013,5
Sony Music AdSales Network,128.452,2013,5
Southpark.de,1.583.687,2013,5
sozene *,---,2013,5
Spektrum der Wissenschaft,796.484,2013,5
spickmich.de,622.104,2013,5
SPIEGEL ONLINE,199.385.519,2013,5
SpielAffe,17.071.344,2013,5
Spielen.com,5.444.608,2013,5
spielen.de,561.451,2013,5
SpieleRadar,659.984,2013,5
spieletipps,11.491.188,2013,5
Spielfilm.de,138.012,2013,5
SPIN,11.234,2013,5
Spongebob,225.517,2013,5
Sport Auto,661.347,2013,5
SPORT1,34.182.960,2013,5
sportal.de,4.244.084,2013,5
SPOX.com,16.475.450,2013,5
Spreeradio.de,92.775,2013,5
Springer Medizin,475.820,2013,5
Springer Zahnmedizin,4.006,2013,5
St-Georg.de,223.232,2013,5
Stadionwelt,471.982,2013,5
stadt-bremerhaven - Caschys Blog,1.278.917,2013,5
Stadtbranchenbuch,5.207.387,2013,5
stadtleben.de,182.168,2013,5
Staedte-Reisen.de,42.572,2013,5
STAR FM 87.9 MAXIMUM ROCK!,151.684,2013,5
Starflash.de,928.671,2013,5
starsundvips *,---,2013,5
StayFriends,9.951.714,2013,5
stellen-online.de,52.442,2013,5
StepStone,8.602.684,2013,5
stern.de,25.133.179,2013,5
Storage-Insider,61.449,2013,5
strato.de *,---,2013,5
stromvergleich.de,104.823,2013,5
studieren.de,206.971,2013,5
Stuttgarter Zeitung online & Stuttgarter...,3.719.925,2013,5
Stylebook,3.166.042,2013,5
Stylepark,508.192,2013,5
Süddeutsche.de,44.092.766,2013,5
suedkurier.de,2.416.644,2013,5
suedost-news.de,153.924,2013,5
Südwest Presse Online,1.844.994,2013,5
SUPER RTL NOW *,---,2013,5
SUPERillu ONLINE,333.505,2013,5
surf-magazin.de,91.784,2013,5
Systemkamera Forum,262.384,2013,5
SZ-Online,1.776.496,2013,5
T-Online Contentangebot,380.028.291,2013,5
t3n Magazin - we love technology,1.336.935,2013,5
tabtech.de,315.980,2013,5
tagesspiegel.de,8.148.363,2013,5
talkline,362.752,2013,5
Tankstellenmarkt,10.838,2013,5
tape.tv,4.473.427,2013,5
Taxi Zeitschrift,3.193,2013,5
taz.de,4.933.786,2013,5
TBOOKER.de,42.335,2013,5
tecCHANNEL,1.214.255,2013,5
technik-einkauf.de,16.445,2013,5
TechnoBase.FM,496.567,2013,5
telecom-handel.de,205.238,2013,5
"telegate MEDIA / klicktel.de, 11880.com",7.992.653,2013,5
tellows.de,952.555,2013,5
teltarif.de -Kommunikation ganz einfach,3.056.757,2013,5
Testberichte.de,8.855.507,2013,5
Testeo,202.904,2013,5
Testsieger.de,1.870.730,2013,5
TextilWirtschaft.de,556.822,2013,5
TGA Fachplaner,51.871,2013,5
The European - Das Debatten-Magazin,118.604,2013,5
The Wall Street Journal Deutschland,808.177,2013,5
thomascook.de,649.010,2013,5
TIKonline,285.696,2013,5
TNT Film,16.769,2013,5
TNT Serie,71.850,2013,5
TOGGO.de (Super RTL),1.498.868,2013,5
Toms Hardware,1.733.419,2013,5
Tonspion,193.114,2013,5
top agrar online,853.363,2013,5
top.de *,---,2013,5
Top10 Berlin,357.117,2013,5
TORfabrik.de,1.129.628,2013,5
torgauerzeitung.com,85.516,2013,5
tour-magazin.de,804.872,2013,5
TracePartsOnline.net,506.998,2013,5
TradeSignal Online,308.325,2013,5
trading-house.net,60.558,2013,5
TrailerSeite.de,707.733,2013,5
"Traktorpool - Ihre Traktoren, Landtechnik und...",2.030.043,2013,5
Transfermarkt.de - Das Fußballportal,35.639.598,2013,5
travel24.com,2.414.007,2013,5
TravelTalk.de,74.633,2013,5
tri-mag.de,267.248,2013,5
TripAdvisor,9.580.307,2013,5
tripwolf.com,734.565,2013,5
Trucker Online,49.594,2013,5
TrustedWatch,558.963,2013,5
TUIfly (TUIfly Vermarktungs GmbH),2.506.912,2013,5
Tuningsuche.de,681.825,2013,5
turi2,288.603,2013,5
TV DIGITAL,661.577,2013,5
TV Movie.de,6.919.692,2013,5
TV SPIELFILM Online,16.479.585,2013,5
TVinfo HD,6.714.194,2013,5
twitch.tv,13.080.082,2013,5
tz Online,6.585.783,2013,5
UCI-Kinowelt,1.253.954,2013,5
ulmen.tv,59.721,2013,5
UNICUM.de,568.710,2013,5
Universal Music Network,1.737.440,2013,5
unterwasser,22.600,2013,5
Upjers.com,13.756.343,2013,5
urbanite,124.104,2013,5
urbia - we are family!,8.968.046,2013,5
Urlaub.de,67.095,2013,5
Vaihinger Kreiszeitung,43.043,2013,5
vb versicherungsbetriebe,4.355,2013,5
VDI nachrichten,349.326,2013,5
VDMA-e-market,259,2013,5
Verivox,3.317.769,2013,5
VerkehrsmittelVergleich.de,1.426.124,2013,5
Verkehrsrundschau Online,141.183,2013,5
Versicherungen.de,32.969,2013,5
Versicherungsbote,48.622,2013,5
ViaMichelin.de,2.940.915,2013,5
VIDEO-MAGAZIN,312.903,2013,5
Videogameszone,647.430,2013,5
Videovalis,1.163.508,2013,5
Viewster,8.140.897,2013,5
VIP.de,3.725.647,2013,5
VIRTUALNIGHTS.COM,1.302.263,2013,5
Visions.de,319.474,2013,5
visitBerlin.de,454.128,2013,5
Vital,113.628,2013,5
Viva,1.856.959,2013,5
Vodafone.de,8.696.194,2013,5
VOGUE.de,828.043,2013,5
Volksfreund.de,1.369.384,2013,5
"Volksstimme, Magdeburg",898.682,2013,5
vorname.com,1.307.762,2013,5
VOX,7.081.963,2013,5
w&v-online,1.473.288,2013,5
WA-Online,1.433.785,2013,5
Waldeckische Landeszeitung - Frankenberger Zeitung,152.705,2013,5
Wallstreet-Online,4.009.988,2013,5
Wand-und-Beet,74.238,2013,5
watchtime.net,200.622,2013,5
WEB.DE *,---,2013,5
Webfail,17.064.752,2013,5
webmail.de,681.642,2013,5
Webmasterpro.de,192.867,2013,5
weddix.de,918.125,2013,5
weg.de,1.897.431,2013,5
Weinheimer Nachrichten / Odenwälder Zeitung,88.906,2013,5
WELLE NIEDERRHEIN,24.193,2013,5
weltfussball,2.654.103,2013,5
Wer liefert was? WLW-ONLINE,1.962.950,2013,5
wer weiss was,7.825.267,2013,5
wer-kennt-wen.de,29.393.386,2013,5
werbetechnik.de,2.536,2013,5
Wertpapier Forum,241.966,2013,5
WESER-KURIER Online,1.685.723,2013,5
Westfälische Nachrichten,2.335.272,2013,5
Westfalen-Blatt,584.341,2013,5
Westfunk.de,3.823,2013,5
westline,1.122.090,2013,5
wetter-deutschland,280.437,2013,5
wetter.com,85.746.895,2013,5
wetter.net,3.012.995,2013,5
Wetter24.de,3.178.008,2013,5
Wetterauer Zeitung,182.144,2013,5
WetterOnline,41.252.650,2013,5
wg-gesucht.de,4.738.060,2013,5
widescreen-online.de,44.424,2013,5
Wilhelmshavener Zeitung - WZONLINE.DE,181.877,2013,5
Windows Live,498.661,2013,5
WinFuture.de,4.002.982,2013,5
Winload,822.390,2013,5
Winter Wonderland,729,2013,5
Wir Trauern,78.080,2013,5
WirtschaftsWoche,3.003.038,2013,5
WNP - digital-signage-magazin.de,962,2013,5
WNP - sip-online.de,447,2013,5
WO - wochenspiegelonline.de,192.121,2013,5
Wochenblatt.de,864.981,2013,5
Wohnen & Garten Online,204.222,2013,5
Wohnung-jetzt.de,63.917,2013,5
Wolfsburger Allgemeine Zeitung,576.597,2013,5
WomensHealth.de,550.426,2013,5
Womenweb,1.940.520,2013,5
workingoffice.de,77.507,2013,5
Worlds of Food,5.348.351,2013,5
WUNDERWEIB,5.800.180,2013,5
WZ-newsline (Westdeutsche Zeitung),1.792.062,2013,5
xbox,876.911,2013,5
XING,24.652.328,2013,5
Yacht,411.868,2013,5
yahoo,149.133.353,2013,5
yasni.de,20.085.276,2013,5
Yopi.de,1.280.668,2013,5
Zaga,387.492,2013,5
Zapitano,86.597,2013,5
Zattoo,3.246.715,2013,5
ZDNet,1.895.978,2013,5
ZEIT ONLINE,30.064.766,2013,5
"Zeitungsgruppe Thüringen Online (TA, OTZ, TLZ)",2.566.575,2013,5
Zeitungsgruppe Zentralhessen,423.458,2013,5
Zeitungsverlag Schwerin GmbH & Co. KG,682.753,2013,5
ZfK Zeitung für kommunale Wirtschaft,62.699,2013,5
zm-online.de,50.148,2013,5
ZOLANIS *,---,2013,5
ZOOVER.de,4.404.191,2013,5
zuhause wohnen,79.957,2013,5
zvw.de,244.199,2013,5
1&1 Internet AG *,---,2013,6
104.6rtl.com,268.033,2013,6
106!8 rock´n pop,51.464,2013,6
107.7 Radio Hagen,59.700,2013,6
11freunde.de,2.096.771,2013,6
123people.de,4.665.961,2013,6
16bars.de,696.707,2013,6
4Players.de,4.769.977,2013,6
4Trips,3.772.277,2013,6
4WheelFun,149.344,2013,6
7-forum.com - das BMW Portal,446.781,2013,6
89.0 RTL,115.736,2013,6
95.5 Charivari - Münchens Hit-Radio,199.259,2013,6
:K k-magazin,10.598,2013,6
Aachener Zeitung,1.944.304,2013,6
ab-in-den-urlaub.de,9.534.092,2013,6
abenteuer und reisen,56.074,2013,6
abitur-und-studium.de,134.194,2013,6
abnehmen.net,108.906,2013,6
ad-hoc-news,1.361.810,2013,6
Adeba.de,356.242,2013,6
Adlershof Online,47.708,2013,6
administrator.de,1.246.185,2013,6
AdriaMediaGroup,226.844,2013,6
AdVICE,5.033.549,2013,6
Ärzte Zeitung Online,948.254,2013,6
AGOF - Summe der nur geprüften Angebote,507.617.432,2013,6
agrarheute.com,834.020,2013,6
agrarzeitung | online,206.059,2013,6
ahgz.de - Allgemeine Hotel- und...,519.339,2013,6
Aichacher Zeitung Online,41.846,2013,6
AIRLINE DIRECT - discover online travel,687.851,2013,6
airliners.de Luftverkehrs-Branchenportal,890.206,2013,6
Airport Nürnberg,214.893,2013,6
AIS-Online,280.928,2013,6
alaTest.de,48.924,2013,6
All-Electronics.de,40.058,2013,6
alle-autos-in.de,267.049,2013,6
Allgäuer Zeitung Onlineangebot,824.504,2013,6
Allgemeine Zeitung,127.658,2013,6
Allgemeine Zeitung Uelzen Online,416.224,2013,6
Alpin,93.585,2013,6
amicella *,---,2013,6
androidnext.de,879.338,2013,6
AndroidPIT,5.386.866,2013,6
anotherdate.de,2.753,2013,6
Anschlusstor,368.522,2013,6
ANTENNE 1,204.765,2013,6
Antenne AC,23.270,2013,6
Antenne Bayern,2.318.428,2013,6
ANTENNE DÜSSELDORF,124.412,2013,6
ANTENNE MÜNSTER,30.208,2013,6
ANTENNE NIEDERRHEIN,22.839,2013,6
ANTENNE THÜRINGEN,305.930,2013,6
Antenne Unna,79.264,2013,6
anwalt24.de,242.896,2013,6
Anzeiger für Harlingerland,110.007,2013,6
AOL,39.056.522,2013,6
Aponet,579.504,2013,6
apotheke.com,66.676,2013,6
AppDated,122.980,2013,6
arcade Design-Magazin,7.368,2013,6
Architektur & Wohnen,24.006,2013,6
Arcor.de,22.258.028,2013,6
Areamobile.de,1.323.493,2013,6
ARIVA.DE,4.356.253,2013,6
art - das Kunstmagazin,273.713,2013,6
asklubo,303.418,2013,6
AUDIO,479.725,2013,6
augsburg.de,210.703,2013,6
Augsburger Allgemeine Online,5.419.343,2013,6
auto motor und sport,7.911.227,2013,6
Auto News,256.195,2013,6
AUTO SERVICE PRAXIS Online,71.752,2013,6
Auto.de,2.073.987,2013,6
autobild.de,8.460.983,2013,6
AUTOFLOTTE Online,54.594,2013,6
AUTOGAZETTE.DE,90.029,2013,6
AUTOHAUS Online,596.114,2013,6
autojob.de,41.426,2013,6
Automation,5.117,2013,6
Automobil Industrie,137.259,2013,6
automobil-produktion.de,279.458,2013,6
autoplenum.de,2.986.055,2013,6
Autozeitung.de,1.899.929,2013,6
Auvito.de,485.220,2013,6
azubiworld.com,2.488.063,2013,6
B2B DEUTSCHLAND,8.420,2013,6
B4B MITTELSTAND,64.564,2013,6
Baader Bondboard,47,2013,6
baby-vornamen.de,944.277,2013,6
BabyCenter,3.158.047,2013,6
babyclub.de,503.591,2013,6
Backnanger Kreiszeitung Online,108.247,2013,6
Baden Online,444.466,2013,6
Badische Zeitung Online,4.058.774,2013,6
Bänder Bleche Rohre,5.963,2013,6
Basketball Bund,200.500,2013,6
Bau-Welt,108.247,2013,6
Bauforum24,199.887,2013,6
BAULINKS.de,609.071,2013,6
BAUMETALL,4.271,2013,6
BauNetz,1.144.181,2013,6
Bauwelt,70.488,2013,6
bayern.by,190.536,2013,6
BB RADIO Internet,91.710,2013,6
bb-live,70.870,2013,6
bbv-net.de,301.475,2013,6
Beko BBL,607.296,2013,6
Bellevue,56.300,2013,6
beLocal,103.811,2013,6
Bergfex,3.169.186,2013,6
Bergsteiger,32.647,2013,6
Berlin.de,7.609.621,2013,6
Berliner Kurier Online,1.421.012,2013,6
Berliner Morgenpost,4.677.338,2013,6
Berliner Rundfunk.de,73.137,2013,6
Berliner Zeitung Online,2.683.182,2013,6
BerlinOnline,752.168,2013,6
Beschaffungsdienst GaLaBau,13.581,2013,6
Best of Home *,---,2013,6
bestofgamers *,---,2013,6
BGR *,---,2013,6
bigFM,951.791,2013,6
Bigpoint.com,84.373.086,2013,6
Bild der Frau,1.304.755,2013,6
Bild.de,249.651.141,2013,6
billiger.de - Deutschlands großer Preisvergleich,3.568.580,2013,6
BiLLiGFLUG.de,111.236,2013,6
BIOTECHNICA,5.712,2013,6
Bisafans.de,1.717.237,2013,6
Blechnet,19.411,2013,6
Blinker.de,162.000,2013,6
boden wand decke,8.214,2013,6
Börse Frankfurt,2.049.115,2013,6
Börse Stuttgart,1.477.511,2013,6
boerse-online.de,784.193,2013,6
boerse.de,1.435.470,2013,6
boersenblatt.net,270.358,2013,6
boersennews.de,1.417.911,2013,6
Boomerang,11.595,2013,6
boote-magazin.de,69.676,2013,6
Borkener Zeitung,235.628,2013,6
Borussia Dortmund,3.628.971,2013,6
Boulevard Baden,218.069,2013,6
brainGuide - Das Expertenportal der Wirtschaft,45.697,2013,6
brandnooz,54.397,2013,6
BRASH,4.661.056,2013,6
Braunschweiger Zeitung,1.803.391,2013,6
BRAVO.de,3.401.968,2013,6
bremen.de - Offizielles Stadtportal der Freien...,945.810,2013,6
Brigitte.de,7.006.353,2013,6
Browsergames,1.411.203,2013,6
BT24,51.054,2013,6
Buffed,3.773.128,2013,6
bulk solids handlig,12.715,2013,6
bunch.tv,270.018,2013,6
bundesliga.de - Die offizielle Webseite,3.650.730,2013,6
Bunte.de,9.679.529,2013,6
BurdaStyle.de,592.497,2013,6
Busfahrer Magazin,8.265,2013,6
business&more,6.884.223,2013,6
business-wissen.de,184.995,2013,6
BZ-Berlin,3.776.732,2013,6
cafe-future.net,109.065,2013,6
capital.de,241.285,2013,6
caravaning.de,51.834,2013,6
Cartoon Network,179.475,2013,6
Casinoland,3,2013,6
CDstarts.de,58.634,2013,6
CeBIT,33.327,2013,6
cecu.de,245.920,2013,6
Celebrity,346.509,2013,6
Celebuzz,299.770,2013,6
CeMAT,6.052,2013,6
cesar,256.648,2013,6
ChannelPartner,624.310,2013,6
Charts.de - media control Charthistory,38.841,2013,6
CHECK24,4.519.071,2013,6
Chefkoch.de,38.458.336,2013,6
Chemietechnik.de,35.044,2013,6
"Chilloutzone - Täglich lustige Videos, Bilder und...",1.333.271,2013,6
CHIP Online,58.008.400,2013,6
"Chrono24 (DE, AT, CH)",662.153,2013,6
ciao.de,4.741.653,2013,6
Cicero online,493.506,2013,6
Cinefacts,558.165,2013,6
CINEMA Online,746.502,2013,6
CinemaxX.de,1.692.724,2013,6
CINEPLEX,1.719.321,2013,6
CineStar,2.999.635,2013,6
CIO,485.791,2013,6
Citydome Rosenheim,53.746,2013,6
CleanThinking,16.301,2013,6
clever-tanken,2.642.462,2013,6
Clipfish.de,3.915.192,2013,6
CloudComputing-Insider,99.756,2013,6
COLORFOTO,501.664,2013,6
com-magazin.de,520.138,2013,6
comedycentral.de,130.702,2013,6
competitionline -  Wettbewerbe  und Architektur,583.805,2013,6
Computer Reseller News,541.103,2013,6
computer-automation.de,52.352,2013,6
ComputerBase,10.456.814,2013,6
COMPUTERBILD.de,43.484.477,2013,6
Computerwoche Online,1.389.943,2013,6
Comunio.de - der Online Fußballmanager,6.414.660,2013,6
Connect,2.490.337,2013,6
CONNECTED HOME,68.744,2013,6
Content 1,378.627,2013,6
Controlling-Portal.de,301.050,2013,6
coolibri,187.176,2013,6
COSMIQ,8.089.644,2013,6
Cosmopolitan,564.553,2013,6
COSMOTY.de,471.113,2013,6
Country,9.394,2013,6
COVER online,153.679,2013,6
Curado,124.564,2013,6
Curse,81.094.671,2013,6
Cuxhavener Nachrichten,177.905,2013,6
daf.fm  -  Deutsches Anleger Fernsehen,488.965,2013,6
DAILY DOSE,195.381,2013,6
Dailymotion,9.264.933,2013,6
DAS HAUS online,371.166,2013,6
DAS INVESTMENT,130.452,2013,6
Das Örtliche,19.165.767,2013,6
Das Telefonbuch,24.328.156,2013,6
Das Vierte,68.417,2013,6
das-sportportal.de,104,2013,6
daskochrezept.de,1.623.053,2013,6
DataCenter-Insider,69.367,2013,6
DatingCafe,919.507,2013,6
DAZ.online Deutsche Apotheker Zeitung,181.072,2013,6
DBZ online,17.366,2013,6
Deine Tierwelt / dhd24.com,6.164.637,2013,6
DEL - offizielle Homepage Deutsche Eishockey Liga,147.316,2013,6
Delmenhorster Kreisblatt (dk-online.de),100.467,2013,6
delta radio,192.922,2013,6
deluxemusic.tv,119.086,2013,6
DER AKTIONÃR,1.144.496,2013,6
Der Facility Manager,7.752,2013,6
der Freitag,616.021,2013,6
Der Patriot online,276.630,2013,6
Der Teckbote online,108.612,2013,6
derhandel.de,70.316,2013,6
DerWesten,14.478.287,2013,6
Detail - Zeitschrift für Architektur + Baudetail,679.001,2013,6
Deutsche Handwerks Zeitung,125.798,2013,6
Deutscher Alpenverein e.V.,343.110,2013,6
Deutsches Ärzteblatt - online,1.244.887,2013,6
DeutschlandSpielt.de,681.225,2013,6
